,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
2811,iumenssoccer thirdstraight ncaa,0.2,0.2,0.2,0.2,0.2,Neutral
2812,first allpacific allamerican captain full ussoccerwnt,0.2,0.2,0.2,0.2,0.2,Neutral
2813,open mcmurtry undergraduate draw,0.2,0.2,0.2,0.2,0.2,Neutral
2814,hear using big,0.2,0.2,0.2,0.2,0.2,Neutral
2815,rare featuring unicorns advanced flattening,0.2,0.2,0.2,0.2,0.2,Neutral
2816,qitong thomas first rhodes scholar degree,0.000014,0.000005,0.000005,0.000005,0.000004,Happiness
2817,blovee doakwalkeraward premier running,0.2,0.2,0.2,0.2,0.2,Neutral
2818,named first,0.079375,0.046562,0.041250,0.043437,0.039375,Happiness
2819,new shows emerging deregulating concealed carry,0.2,0.2,0.2,0.2,0.2,Neutral
2820,first think later important first anywhere hosted,0.2,0.2,0.2,0.2,0.2,Neutral
2821,new mental illness broad guide,0.555000,1.250000,1.640000,1.640000,1.195000,Sadness
2822,score red live,0.572500,0.587500,0.485000,0.352500,0.330000,Anger
2823,environmental nontraditional,0.2,0.2,0.2,0.2,0.2,Neutral
2824,major written human ai scholar,0.000007,0.000002,0.000002,0.000002,0.000002,Happiness
2825,dramatic taking faster projected said noah,0.2,0.2,0.2,0.2,0.2,Neutral
2826,composed broken raised,0.285000,0.722500,0.602500,0.807500,0.425000,Sadness
2827,joshua lappen named,0.039688,0.023281,0.020625,0.021719,0.019688,Happiness
2828,low thirdgrade arent academic,0.2,0.2,0.2,0.2,0.2,Neutral
2829,bryce named heisman,0.019844,0.011641,0.010313,0.010859,0.009844,Happiness
2830,even equal grows wealthier much likely,0.2,0.2,0.2,0.2,0.2,Neutral
2831,tailoring said repairing aortic wit,0.441250,0.180000,0.147500,0.146250,0.152500,Happiness
2832,launched fascinate crispr ocean gravitational household,0.923086,0.327402,0.364238,0.315098,0.297344,Happiness
2833,winning new caught,0.036929,0.038403,0.038403,0.038418,0.038491,Disgust
2834,anddddd tied welcome,0.2,0.2,0.2,0.2,0.2,Neutral
2835,san,0.2,0.2,0.2,0.2,0.2,Neutral
2836,ncaa passes ucla become alltime ucla,0.2,0.2,0.2,0.2,0.2,Neutral
2837,recommend ensure,0.2,0.2,0.2,0.2,0.2,Neutral
2838,take usc championship,0.2,0.2,0.2,0.2,0.2,Neutral
2839,new artificial similar eco,0.2,0.2,0.2,0.2,0.2,Neutral
2840,seawater explain earths crust slow,0.034141,0.021914,0.021680,0.022773,0.020430,Happiness
2841,usc pac,0.2,0.2,0.2,0.2,0.2,Neutral
2842,whole notionour whole happens says gary,0.2,0.2,0.2,0.2,0.2,Neutral
2843,improve older found,0.000004,0.000001,0.000001,0.000001,0.000001,Happiness
2844,many globally engaged socialminded young,0.008458,0.002500,0.004336,0.002559,0.002325,Happiness
2845,new stanfordtaps combine live found concert roble,0.2,0.2,0.2,0.2,0.2,Neutral
2846,h kruger former dean died lost,0.670000,1.215000,1.735000,1.450000,0.830000,Fear
2847,big enough actually handle said postdoctoral,0.2,0.2,0.2,0.2,0.2,Neutral
2848,trained recognize,0.2,0.2,0.2,0.2,0.2,Neutral
2849,want know,0.2,0.2,0.2,0.2,0.2,Neutral
2850,doubled,0.2,0.2,0.2,0.2,0.2,Neutral
2851,together entire making individual,0.2,0.2,0.2,0.2,0.2,Neutral
2852,comes together favorite,0.2,0.2,0.2,0.2,0.2,Neutral
2853,genetic detect lead closer repairing miswiring,0.2,0.2,0.2,0.2,0.2,Neutral
2854,set stanfordfball usc friday,0.2,0.2,0.2,0.2,0.2,Neutral
2855,defines together favorite,0.2,0.2,0.2,0.2,0.2,Neutral
2856,acquaintances empathy suggests studied social,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2857,slowing seismic feeding ultra low underground hint much,0.005859,0.008633,0.006602,0.007383,0.007227,Anger
2858,identifying poor lead targeted improving,0.2,0.2,0.2,0.2,0.2,Neutral
2859,final notre also pac north,0.2,0.2,0.2,0.2,0.2,Neutral
2860,notre dame final regular watch national,0.000488,0.000305,0.000347,0.000337,0.000315,Happiness
2861,open bodys improve,0.000002,0.000001,0.000001,0.000001,0.000001,Happiness
2862,face lower higher much,0.000381,0.000225,0.000227,0.000244,0.000212,Happiness
2863,developed opensim understand imperfect,0.2,0.2,0.2,0.2,0.2,Neutral
2864,rob david named,0.009922,0.005820,0.005156,0.005430,0.004922,Happiness
2865,hard needed objectively says i think,0.003223,0.004336,0.004316,0.003418,0.002734,Anger
2866,brings sustainable based immediate says,0.2,0.2,0.2,0.2,0.2,Neutral
2867,working learning painting,0.153125,0.086250,0.076250,0.078750,0.075625,Happiness
2868,jelani munroe madeleine chen alexis kallen,0.2,0.2,0.2,0.2,0.2,Neutral
2869,struck earth likely smaller previously estimated using,0.028281,0.013281,0.015078,0.015391,0.013203,Happiness
2870,classic text includes foreword,0.2,0.2,0.2,0.2,0.2,Neutral
2871,coachdavidshaw winningest,0.2,0.2,0.2,0.2,0.2,Neutral
2872,axe beatcal,0.2,0.2,0.2,0.2,0.2,Neutral
2873,final big cal,0.2,0.2,0.2,0.2,0.2,Neutral
2874,stanford podium,0.2,0.2,0.2,0.2,0.2,Neutral
2875,take cal big,0.2,0.2,0.2,0.2,0.2,Neutral
2876,knight launching getting almost difficult,0.2,0.2,0.2,0.2,0.2,Neutral
2877,applying new widely lead efficient less costly,0.2,0.2,0.2,0.2,0.2,Neutral
2878,nearby safer vertical increase,0.2,0.2,0.2,0.2,0.2,Neutral
2879,russian marked massive cultural says,0.2,0.2,0.2,0.2,0.2,Neutral
2880,travel ancient inspired,1.250053,1.250014,1.250004,1.250012,1.250013,Happiness
2881,global risen led found,0.2,0.2,0.2,0.2,0.2,Neutral
2882,big takes saturday,0.2,0.2,0.2,0.2,0.2,Neutral
2883,turn stanfordfball,0.2,0.2,0.2,0.2,0.2,Neutral
2884,deep help radiologists overcome human reduce,0.2,0.2,0.2,0.2,0.2,Neutral
2885,so many artmaking call modern roots russian,0.2,0.2,0.2,0.2,0.2,Neutral
2886,abbas spans usiran iranian cultural political r,0.2,0.2,0.2,0.2,0.2,Neutral
2887,keep comfortable saving needed,0.131606,0.032828,0.037518,0.038766,0.031263,Happiness
2888,really get absorbed past alive i meet says,2.065000,0.570000,0.690000,0.615000,0.570000,Happiness
2889,rising continued progress help decouple,0.113125,0.035000,0.044062,0.035000,0.033125,Happiness
2890,used safe says,0.002012,0.000498,0.000664,0.000532,0.000503,Happiness
2891,hoped turned said rob havent,0.127188,0.034375,0.041250,0.042188,0.034375,Happiness
2892,oldest academic published almost,0.2,0.2,0.2,0.2,0.2,Neutral
2893,wonderful ecology competitive says hal,0.100625,0.037812,0.050000,0.043125,0.037187,Happiness
2894,stronger longer signature heisman top,0.2,0.2,0.2,0.2,0.2,Neutral
2895,stanfordlive present sachal ensemble,0.007910,0.002461,0.002656,0.002637,0.002188,Happiness
2896,final,0.2,0.2,0.2,0.2,0.2,Neutral
2897,rushing tied running,0.2,0.2,0.2,0.2,0.2,Neutral
2898,add highlight takes,0.2,0.2,0.2,0.2,0.2,Neutral
2899,resuming commercial protected means shortterm longterm says,1.027500,0.310000,0.367500,0.332500,0.270000,Happiness
2900,ligos mirror help detect galaxyshaking light,0.2,0.2,0.2,0.2,0.2,Neutral
2901,take,0.2,0.2,0.2,0.2,0.2,Neutral
2902,established memorial spanishamerican,0.2,0.2,0.2,0.2,0.2,Neutral
2903,deeplearning used natural make accessi,0.000049,0.000021,0.000023,0.000022,0.000020,Happiness
2904,unique says new,0.2,0.2,0.2,0.2,0.2,Neutral
2905,galvanizing international,0.2,0.2,0.2,0.2,0.2,Neutral
2906,exploring ultrasoundbest known prenatal monitoringcan,0.2,0.2,0.2,0.2,0.2,Neutral
2907,speaking tonight listen taking,0.2,0.2,0.2,0.2,0.2,Neutral
2908,faces,0.000190,0.000112,0.000114,0.000122,0.000106,Happiness
2909,arjay former dean social good died,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2910,is texmex original mexican,0.2,0.2,0.2,0.2,0.2,Neutral
2911,artswest consider art chinatown usmexico,0.026797,0.013594,0.012266,0.014687,0.012812,Happiness
2912,nathan kondamuri edelstein discovered good loved,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2913,main bending blending breaking,0.2,0.2,0.2,0.2,0.2,Neutral
2914,got started looking ngly says,0.2,0.2,0.2,0.2,0.2,Neutral
2915,affect react says,0.2,0.2,0.2,0.2,0.2,Neutral
2916,found used,0.2,0.2,0.2,0.2,0.2,Neutral
2917,noah diffenbaugh national assessment released friday watch live,0.000244,0.000153,0.000173,0.000168,0.000157,Happiness
2918,using medical improve understand,0.000001,0.000000,0.000000,0.000000,0.000000,Happiness
2919,not be stopped is amazing,0.2,0.2,0.2,0.2,0.2,Neutral
2920,together produce alertness inform targeted clinical,1.020000,0.810000,1.150000,0.680000,0.640000,Fear
2921,inspired manu lowcost tool quickly,0.197562,0.166268,0.168769,0.151268,0.153767,Happiness
2922,inspires new diagnose handpowered need,0.2,0.2,0.2,0.2,0.2,Neutral
2923,washington,0.2,0.2,0.2,0.2,0.2,Neutral
2924,need focused avoid says meehan,0.2,0.2,0.2,0.2,0.2,Neutral
2925,houston,0.2,0.2,0.2,0.2,0.2,Neutral
2926,spoke,0.2,0.2,0.2,0.2,0.2,Neutral
2927,growing stem generative longer uses less percent current,0.2,0.2,0.2,0.2,0.2,Neutral
2928,more jos including digitized,0.2,0.2,0.2,0.2,0.2,Neutral
2929,onethird mba tessalfcook built app reduce,0.2,0.2,0.2,0.2,0.2,Neutral
2930,newest includes carpenter,0.2,0.2,0.2,0.2,0.2,Neutral
2931,total average robotassisted,0.2,0.2,0.2,0.2,0.2,Neutral
2932,really first uses shafer says,0.2,0.2,0.2,0.2,0.2,Neutral
2933,is pesky buzzing ear wants take recording,0.2,0.2,0.2,0.2,0.2,Neutral
2934,read stanford historian help prepare,0.2,0.2,0.2,0.2,0.2,Neutral
2935,sequencing help euan ashleys fight,0.090000,0.231250,0.193125,0.172500,0.134375,Anger
2936,building increasingly common always,0.013047,0.009687,0.010937,0.009297,0.009766,Happiness
2937,enough says,0.2,0.2,0.2,0.2,0.2,Neutral
2938,changing reduce disposed annually robert says,0.2,0.2,0.2,0.2,0.2,Neutral
2939,being,0.2,0.2,0.2,0.2,0.2,Neutral
2940,found test puts female,0.2,0.2,0.2,0.2,0.2,Neutral
2941,seem benign whole says theres,0.2,0.2,0.2,0.2,0.2,Neutral
2942,final,0.2,0.2,0.2,0.2,0.2,Neutral
2943,droughtrelated correlated percent,0.2,0.2,0.2,0.2,0.2,Neutral
2944,doesnt todays tomorrows maybe,0.2,0.2,0.2,0.2,0.2,Neutral
2945,leading heisman mostly goes unnoticed,0.2,0.2,0.2,0.2,0.2,Neutral
2946,natalie cox new lets pay back student,0.2,0.2,0.2,0.2,0.2,Neutral
2947,facilitating frees usual,0.000002,0.000001,0.000001,0.000001,0.000001,Happiness
2948,thursday faces,0.000095,0.000056,0.000057,0.000061,0.000053,Happiness
2949,assessed web reading laterally,0.2,0.2,0.2,0.2,0.2,Neutral
2950,virtually experiencing help understand,0.2,0.2,0.2,0.2,0.2,Neutral
2951,opens global,0.2,0.2,0.2,0.2,0.2,Neutral
2952,needed maybe spray crashing ocean wave,0.532695,0.689134,0.838079,0.762533,0.620781,Fear
2953,evaluating online content read laterally visiting,0.2,0.2,0.2,0.2,0.2,Neutral
2954,stanford fondest says first black,0.000084,0.000167,0.000178,0.000186,0.000127,Sadness
2955,robot analyzing help improve tech,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2956,underground used deliver detect biondo says,0.2,0.2,0.2,0.2,0.2,Neutral
2957,prompt helping calm addictive david says,0.585000,1.285000,1.385000,1.595000,1.520000,Sadness
2958,remember medal modesty fearless,0.2,0.2,0.2,0.2,0.2,Neutral
2959,solving cognitive physical financial long,0.2,0.2,0.2,0.2,0.2,Neutral
2960,sophomore named,0.004961,0.002910,0.002578,0.002715,0.002461,Happiness
2961,legal writing telling done says,0.2,0.2,0.2,0.2,0.2,Neutral
2962,thought important get better says,0.005508,0.003750,0.003848,0.003887,0.003359,Happiness
2963,nature economic says gretchen daily awarded,0.110937,0.037812,0.044375,0.041875,0.044687,Happiness
2964,optical less says,0.2,0.2,0.2,0.2,0.2,Neutral
2965,rather highlight important reading says,0.2,0.2,0.2,0.2,0.2,Neutral
2966,major figuring trying,0.2,0.2,0.2,0.2,0.2,Neutral
2967,emerging established create different equal,0.2,0.2,0.2,0.2,0.2,Neutral
2968,digital changed,0.2,0.2,0.2,0.2,0.2,Neutral
2969,former digitally mapped social,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2970,talk beginning live,0.2,0.2,0.2,0.2,0.2,Neutral
2971,discussing work watch live,0.000122,0.000076,0.000087,0.000084,0.000079,Happiness
2972,laureates gathered last academic,0.2,0.2,0.2,0.2,0.2,Neutral
2973,open going mindblowing exciting,0.2,0.2,0.2,0.2,0.2,Neutral
2974,remembered charismatic brilliant political witty warm,0.2,0.2,0.2,0.2,0.2,Neutral
2975,final,0.2,0.2,0.2,0.2,0.2,Neutral
2976,heading consider bringing affected,0.2,0.2,0.2,0.2,0.2,Neutral
2977,oregon homecoming,0.2,0.2,0.2,0.2,0.2,Neutral
2978,stanford guest last,0.2,0.2,0.2,0.2,0.2,Neutral
2979,new celebrates excellence,1.122500,0.287500,0.320000,0.287500,0.297500,Happiness
2980,killed built northern noah says,0.2,0.2,0.2,0.2,0.2,Neutral
2981,going back moved says,0.2,0.2,0.2,0.2,0.2,Neutral
2982,uses affect,0.2,0.2,0.2,0.2,0.2,Neutral
2983,accepting saturdays displaced north,0.2,0.2,0.2,0.2,0.2,Neutral
2984,named dean environmental,0.002480,0.001455,0.001289,0.001357,0.001230,Happiness
2985,abandoning iran nuclear harm americas say,0.2,0.2,0.2,0.2,0.2,Neutral
2986,neris engagement,0.2,0.2,0.2,0.2,0.2,Neutral
2987,able complete medical hell soon return stanford,1.150000,3.230000,3.860000,3.290000,2.760000,Fear
2988,found tech believe cultural,0.2,0.2,0.2,0.2,0.2,Neutral
2989,more alumni homecoming,0.2,0.2,0.2,0.2,0.2,Neutral
2990,mathematician statistician named fellow compressed sensing,0.001240,0.000728,0.000645,0.000679,0.000615,Happiness
2991,suggesting changing even telling help adopt new,0.2,0.2,0.2,0.2,0.2,Neutral
2992,almost lose unicorn working found,0.2,0.2,0.2,0.2,0.2,Neutral
2993,next needs contextual says,0.2,0.2,0.2,0.2,0.2,Neutral
2994,based animal collected,0.2,0.2,0.2,0.2,0.2,Neutral
2995,more guest visiting campus include,0.2,0.2,0.2,0.2,0.2,Neutral
2996,explains nuclear subject,0.2,0.2,0.2,0.2,0.2,Neutral
2997,developed sodiumbased substantially lower,0.2,0.2,0.2,0.2,0.2,Neutral
2998,consider ethical surrounding technological told,0.2,0.2,0.2,0.2,0.2,Neutral
2999,final,0.2,0.2,0.2,0.2,0.2,Neutral
3000,important young decide get vote told,0.000001,0.000000,0.000000,0.000000,0.000000,Happiness
3001,get serious tough close legal agai,0.005664,0.007500,0.007695,0.007188,0.005039,Fear
3002,hillaryclinton talk digital watch,0.000061,0.000038,0.000043,0.000042,0.000039,Happiness
3003,former donahoe,0.2,0.2,0.2,0.2,0.2,Neutral
3004,monicaworline even work human going due,0.2,0.2,0.2,0.2,0.2,Neutral
3005,arun says big frame worlds,1.465000,0.800000,0.880000,0.915000,0.770000,Happiness
3006,take appreciate says rather focusing fast,0.2,0.2,0.2,0.2,0.2,Neutral
3007,paved developed rwandan less concrete,0.2,0.2,0.2,0.2,0.2,Neutral
3008,finding common help understand,0.2,0.2,0.2,0.2,0.2,Neutral
3009,fostering norisk climate big says,0.2,0.2,0.2,0.2,0.2,Neutral
3010,appealed says new radiative shoot,0.2,0.2,0.2,0.2,0.2,Neutral
3011,seeing land realized really awesome,0.2,0.2,0.2,0.2,0.2,Neutral
3012,former recalls,0.2,0.2,0.2,0.2,0.2,Neutral
3013,drag studentengineered sundae solar,0.2,0.2,0.2,0.2,0.2,Neutral
3014,used turtle explain biological inform,0.2,0.2,0.2,0.2,0.2,Neutral
3015,many dont minds need move higher,0.093438,0.060000,0.066875,0.062500,0.055000,Happiness
3016,lead less healthy sanjay basu write,0.2,0.2,0.2,0.2,0.2,Neutral
3017,more multiple expand global,0.2,0.2,0.2,0.2,0.2,Neutral
3018,japanese invoking generated online found,0.2,0.2,0.2,0.2,0.2,Neutral
3019,true opposite fear says more,0.280000,0.567500,1.092500,0.630000,0.410000,Fear
3020,final,0.2,0.2,0.2,0.2,0.2,Neutral
3021,signed pledge sexual join u,0.2,0.2,0.2,0.2,0.2,Neutral
3022,final singlegame carries td arizona,0.2,0.2,0.2,0.2,0.2,Neutral
3023,faces arizona,0.000048,0.000028,0.000028,0.000031,0.000027,Happiness
3024,alex work new yorkbased,0.2,0.2,0.2,0.2,0.2,Neutral
3025,great,0.2,0.2,0.2,0.2,0.2,Neutral
3026,catch say,0.2,0.2,0.2,0.2,0.2,Neutral
3027,considering improve medical says,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
3028,developing create safer,0.2,0.2,0.2,0.2,0.2,Neutral
3029,talking feel safer experiences feeling ashamed says,0.2,0.2,0.2,0.2,0.2,Neutral
3030,putting feeling unchecked,0.2,0.2,0.2,0.2,0.2,Neutral
3031,katharine geoengineering range planting putting,1.250000,0.585000,0.590000,0.575000,0.545000,Happiness
3032,new digital interactive mapping,0.2,0.2,0.2,0.2,0.2,Neutral
3033,final,0.2,0.2,0.2,0.2,0.2,Neutral
3034,done i think i want forever fiona noonan,0.2,0.2,0.2,0.2,0.2,Neutral
3035,new touring meeting,0.2,0.2,0.2,0.2,0.2,Neutral
3036,faces ucla,0.000024,0.000014,0.000014,0.000015,0.000013,Happiness
3037,thinking teach thinking says kronengold,0.2,0.2,0.2,0.2,0.2,Neutral
3038,overcoming prejudice technological leads typing,0.2,0.2,0.2,0.2,0.2,Neutral
3039,bethdarnall awarded study helping chronic reduce,0.2,0.2,0.2,0.2,0.2,Neutral
3040,fame includes,1.805000,0.650000,0.710000,0.630000,0.645000,Happiness
3041,working ukraine bright,0.118438,0.038750,0.035625,0.035312,0.034375,Happiness
3042,know comes told,0.2,0.2,0.2,0.2,0.2,Neutral
3043,duggan,0.2,0.2,0.2,0.2,0.2,Neutral
3044,sterlingkbrown supreme honor follow,0.016211,0.005078,0.005234,0.005234,0.005000,Happiness
3045,stanford celebrates first american,0.2,0.2,0.2,0.2,0.2,Neutral
3046,prof vicky laureates first,0.2,0.2,0.2,0.2,0.2,Neutral
3047,neutrinosand tell universe,0.2,0.2,0.2,0.2,0.2,Neutral
3048,new arts grow fouryear,0.013398,0.006797,0.006133,0.007344,0.006406,Happiness
3049,almost firstyear arrive,0.2,0.2,0.2,0.2,0.2,Neutral
3050,aimed financial private,0.2,0.2,0.2,0.2,0.2,Neutral
3051,named best is,0.000620,0.000364,0.000322,0.000339,0.000308,Happiness
3052,dont need vulnerable,0.2,0.2,0.2,0.2,0.2,Neutral
3053,biggest normal handling,0.2,0.2,0.2,0.2,0.2,Neutral
3054,take san tonight,0.2,0.2,0.2,0.2,0.2,Neutral
3055,want become watch live,0.000031,0.000019,0.000022,0.000021,0.000020,Happiness
3056,delaying listen pt,0.2,0.2,0.2,0.2,0.2,Neutral
3057,new interactive data almost california,0.2,0.2,0.2,0.2,0.2,Neutral
3058,became paralyzed helped dad build robotic hope,0.063594,0.017188,0.020625,0.021094,0.017188,Happiness
3059,interdisciplinary addressing online,0.2,0.2,0.2,0.2,0.2,Neutral
3060,faces san,0.000012,0.000007,0.000007,0.000008,0.000007,Happiness
3061,expert speaking bad says,0.2,0.2,0.2,0.2,0.2,Neutral
3062,greg critical find new places new develop,0.2,0.2,0.2,0.2,0.2,Neutral
3063,intelligence many says,0.2,0.2,0.2,0.2,0.2,Neutral
3064,lubys epiphany revolutionizing brickmaking south came flying,0.2,0.2,0.2,0.2,0.2,Neutral
3065,double maintain overall economic,0.2,0.2,0.2,0.2,0.2,Neutral
3066,underway live,0.2,0.2,0.2,0.2,0.2,Neutral
3067,functioning organs found,0.2,0.2,0.2,0.2,0.2,Neutral
3068,dean minor explains helping manage,0.2,0.2,0.2,0.2,0.2,Neutral
3069,returned rodin modern opens sept,0.2,0.2,0.2,0.2,0.2,Neutral
3070,firstyear prepare arrive academic ready ease,0.2,0.2,0.2,0.2,0.2,Neutral
3071,analyzes local costeffective sharing,0.2,0.2,0.2,0.2,0.2,Neutral
