,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
2816,historical helped india,0.2,0.2,0.2,0.2,0.2,Neutral
2817,developed advanced algorithms detailed,0.545000,0.372500,0.320000,0.312500,0.332500,Happiness
2818,nuclear narangvipin spoke several iran deal north mitpolisci,0.2,0.2,0.2,0.2,0.2,Neutral
2819,east blooming li,0.2,0.2,0.2,0.2,0.2,Neutral
2820,themcgovern institute weigh,0.2,0.2,0.2,0.2,0.2,Neutral
2821,develop testing,0.2,0.2,0.2,0.2,0.2,Neutral
2822,wrap good final harting,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2823,living replace,0.2,0.2,0.2,0.2,0.2,Neutral
2824,find new verifying nuclear revealing secret,0.2,0.2,0.2,0.2,0.2,Neutral
2825,global challenges solve works live,0.2,0.2,0.2,0.2,0.2,Neutral
2826,open disobedience award attached,0.2,0.2,0.2,0.2,0.2,Neutral
2827,celebrating oneyear watch launch unfold,0.000061,0.000038,0.000043,0.000042,0.000039,Happiness
2828,discovered steve talk,0.2,0.2,0.2,0.2,0.2,Neutral
2829,showcasing realworld,0.2,0.2,0.2,0.2,0.2,Neutral
2830,diagnostic,0.2,0.2,0.2,0.2,0.2,Neutral
2831,direct neural reveal underlying,0.2,0.2,0.2,0.2,0.2,Neutral
2832,mit took evening,0.2,0.2,0.2,0.2,0.2,Neutral
2833,annual,0.2,0.2,0.2,0.2,0.2,Neutral
2834,brown become successful choreographer recently performing,0.016719,0.004453,0.006367,0.004766,0.004297,Happiness
2835,gore exploring microbes,0.2,0.2,0.2,0.2,0.2,Neutral
2836,says virtual result diverse boost nonwhite,0.2,0.2,0.2,0.2,0.2,Neutral
2837,arent imagining say tightlypacked gridlike lik,0.2,0.2,0.2,0.2,0.2,Neutral
2838,annual high draws,0.2,0.2,0.2,0.2,0.2,Neutral
2839,new qweak experiment provides weak fundamental,0.2,0.2,0.2,0.2,0.2,Neutral
2840,kamrins model granular impact interact industrial,0.2,0.2,0.2,0.2,0.2,Neutral
2841,using stimulant create new,0.2,0.2,0.2,0.2,0.2,Neutral
2842,making pumping better new,0.2,0.2,0.2,0.2,0.2,Neutral
2843,et,0.2,0.2,0.2,0.2,0.2,Neutral
2844,postdocs advocate increases federal,0.2,0.2,0.2,0.2,0.2,Neutral
2845,happy,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2846,increasingly important technical maintain new beg,0.2,0.2,0.2,0.2,0.2,Neutral
2847,womens advanced v grand final,0.2,0.2,0.2,0.2,0.2,Neutral
2848,beautiful eat warm,0.503984,0.219531,0.223984,0.229063,0.224219,Happiness
2849,fundamental guide marine optimal sampling,0.2,0.2,0.2,0.2,0.2,Neutral
2850,peoplepowered shows follow public,0.2,0.2,0.2,0.2,0.2,Neutral
2851,artificial antimicrobial help overcome drugresistant,0.2,0.2,0.2,0.2,0.2,Neutral
2852,see support,0.2,0.2,0.2,0.2,0.2,Neutral
2853,credits growing always tell,0.2,0.2,0.2,0.2,0.2,Neutral
2854,using algorithms examine social critically write,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2855,sap weekly,0.2,0.2,0.2,0.2,0.2,Neutral
2856,there unique hall leave,0.2,0.2,0.2,0.2,0.2,Neutral
2857,foodaid,0.2,0.2,0.2,0.2,0.2,Neutral
2858,advanced economic,0.2,0.2,0.2,0.2,0.2,Neutral
2859,excited scratch coming later,0.2,0.2,0.2,0.2,0.2,Neutral
2860,mittennis junior named,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2861,featured scientific american sc,0.2,0.2,0.2,0.2,0.2,Neutral
2862,sunny,0.2,0.2,0.2,0.2,0.2,Neutral
2863,nearly mit put collective best forward welcome admitted campus,0.2,0.2,0.2,0.2,0.2,Neutral
2864,first awarded hea meaning minimum,0.2,0.2,0.2,0.2,0.2,Neutral
2865,dinc searching collect,0.2,0.2,0.2,0.2,0.2,Neutral
2866,more planned still organize,0.2,0.2,0.2,0.2,0.2,Neutral
2867,exactly away let countdown begin,0.2,0.2,0.2,0.2,0.2,Neutral
2868,gives musical sound caused deflategate much thermoelectric produced hot,0.066562,0.025469,0.020625,0.027969,0.019062,Happiness
2869,dean former margaret wgbh,0.2,0.2,0.2,0.2,0.2,Neutral
2870,lets autonomous drive neverbeforeseen using gps,0.2,0.2,0.2,0.2,0.2,Neutral
2871,thank skilled dedicated mit medical,0.2,0.2,0.2,0.2,0.2,Neutral
2872,making breast pump,0.750000,0.295000,0.335000,0.327500,0.337500,Happiness
2873,discover linked familial,0.2,0.2,0.2,0.2,0.2,Neutral
2874,protecting genomic,0.2,0.2,0.2,0.2,0.2,Neutral
2875,discover control knots,0.327500,0.510000,0.340000,0.350000,0.290000,Anger
2876,mit receiving honorary,0.2,0.2,0.2,0.2,0.2,Neutral
2877,happy applying amp,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2878,discover believed account familial,0.2,0.2,0.2,0.2,0.2,Neutral
2879,ever wonder get first classes free,0.001581,0.000593,0.000784,0.000676,0.000583,Happiness
2880,now shining light proteomic,0.2,0.2,0.2,0.2,0.2,Neutral
2881,puzzle puzzle first originate,0.2,0.2,0.2,0.2,0.2,Neutral
2882,helps learn watching,0.000015,0.000010,0.000011,0.000011,0.000010,Happiness
2883,using stimulant create new,0.2,0.2,0.2,0.2,0.2,Neutral
2884,new online enable invent implement innovative,0.2,0.2,0.2,0.2,0.2,Neutral
2885,theresa enjoys oversees provide,0.2,0.2,0.2,0.2,0.2,Neutral
2886,follow snapchat mitsocial learn amphibious achievement,1.097500,0.265000,0.327500,0.285000,0.265000,Happiness
2887,sound lee new mitocw iii so many,0.2,0.2,0.2,0.2,0.2,Neutral
2888,nice look relate keeper mit,2.135000,0.555000,0.570000,0.580000,0.560000,Happiness
2889,made open totalling,0.2,0.2,0.2,0.2,0.2,Neutral
2890,untangling,0.2,0.2,0.2,0.2,0.2,Neutral
2891,flocking programming using,0.2,0.2,0.2,0.2,0.2,Neutral
2892,meet boston bostonbased lightsaber weekly,0.2,0.2,0.2,0.2,0.2,Neutral
2893,new helps learn watching l,0.000008,0.000005,0.000005,0.000005,0.000005,Happiness
2894,g gets attend insight lander follow,0.2,0.2,0.2,0.2,0.2,Neutral
2895,icymi yesterdays mitsoftball win springfield,0.000267,0.000082,0.000082,0.000081,0.000071,Happiness
2896,eat,0.468750,0.210000,0.213750,0.218750,0.215000,Happiness
2897,countering mitochondrial,0.2,0.2,0.2,0.2,0.2,Neutral
2898,bringing virtual found entire,0.2,0.2,0.2,0.2,0.2,Neutral
2899,cognitive define critical,0.2,0.2,0.2,0.2,0.2,Neutral
2900,yearlong give leg functional,0.2,0.2,0.2,0.2,0.2,Neutral
2901,mean demolishing silos address big,0.2,0.2,0.2,0.2,0.2,Neutral
2902,national elects,0.2,0.2,0.2,0.2,0.2,Neutral
2903,new major,0.2,0.2,0.2,0.2,0.2,Neutral
2904,wrote pursuing phd completing laten,0.2,0.2,0.2,0.2,0.2,Neutral
2905,gathered miami hear faculty big,0.2,0.2,0.2,0.2,0.2,Neutral
2906,assess new solar,0.2,0.2,0.2,0.2,0.2,Neutral
2907,evolution microbial sourdough starter shared,0.2,0.2,0.2,0.2,0.2,Neutral
2908,launched admirmasic started,0.2,0.2,0.2,0.2,0.2,Neutral
2909,combine electronic finland get rare,0.2,0.2,0.2,0.2,0.2,Neutral
2910,finally arrived,0.2,0.2,0.2,0.2,0.2,Neutral
2911,really thought angles also,0.224375,0.252500,0.250937,0.250312,0.258750,Disgust
2912,shows remain adept,0.2,0.2,0.2,0.2,0.2,Neutral
2913,calciumbased sensitive,0.2,0.2,0.2,0.2,0.2,Neutral
2914,allow generate,0.2,0.2,0.2,0.2,0.2,Neutral
2915,cloaked mystery new objects invite,0.2,0.2,0.2,0.2,0.2,Neutral
2916,using write,0.2,0.2,0.2,0.2,0.2,Neutral
2917,i love making impact global,0.2,0.2,0.2,0.2,0.2,Neutral
2918,happy late thursday,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2919,crispr geneediting revolutionizing biomedical,0.2,0.2,0.2,0.2,0.2,Neutral
2920,cutting kirigamistyle stretchy make heat wearable,0.008672,0.021953,0.023828,0.019922,0.019297,Fear
2921,postdocs advocate increases federal,0.2,0.2,0.2,0.2,0.2,Neutral
2922,countering mitochondrial,0.2,0.2,0.2,0.2,0.2,Neutral
2923,canadian prime solvemit annual,0.2,0.2,0.2,0.2,0.2,Neutral
2924,major cybersecurity enormous,0.2,0.2,0.2,0.2,0.2,Neutral
2925,lightman yearning,0.2,0.2,0.2,0.2,0.2,Neutral
2926,icymi marking last drop,0.2,0.2,0.2,0.2,0.2,Neutral
2927,social,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2928,recent mistiatmit,0.2,0.2,0.2,0.2,0.2,Neutral
2929,much,0.2,0.2,0.2,0.2,0.2,Neutral
2930,squadbox uses friendsourcing better cyberbullying,0.2,0.2,0.2,0.2,0.2,Neutral
2931,diagnostic optimized rapid viral,0.2,0.2,0.2,0.2,0.2,Neutral
2932,serve provide powerful grow,0.002609,0.001250,0.001758,0.001000,0.001023,Happiness
2933,follow mitsocial senior sarah upcoming vocal ensemble,0.2,0.2,0.2,0.2,0.2,Neutral
2934,comes successful entrepreneurs new,0.008359,0.002227,0.003184,0.002383,0.002148,Happiness
2935,happy designed green,0.001528,0.000537,0.000522,0.000571,0.000557,Happiness
2936,nasa,0.2,0.2,0.2,0.2,0.2,Neutral
2937,natural,0.000396,0.000168,0.000181,0.000172,0.000164,Happiness
2938,blank,0.2,0.2,0.2,0.2,0.2,Neutral
2939,new wants match amp faster better ever read,0.2,0.2,0.2,0.2,0.2,Neutral
2940,mit developed implantable help insulinproducing live longer,0.2,0.2,0.2,0.2,0.2,Neutral
2941,new manufacturing created pedroreyes inaugural distinguished visiting,0.2,0.2,0.2,0.2,0.2,Neutral
2942,recent launches,0.2,0.2,0.2,0.2,0.2,Neutral
2943,olympic senior uses enhance,0.2,0.2,0.2,0.2,0.2,Neutral
2944,help prevent lifethreatening receiving,0.2,0.2,0.2,0.2,0.2,Neutral
2945,sixth investigates react,0.2,0.2,0.2,0.2,0.2,Neutral
2946,new online enable invent implement innovative,0.2,0.2,0.2,0.2,0.2,Neutral
2947,timothy seeks reprogramming biological,0.2,0.2,0.2,0.2,0.2,Neutral
2948,aspiring dog semiprofessional found monitoring,2.020000,0.670000,0.705000,0.795000,0.665000,Happiness
2949,using improve public,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2950,offset,0.2,0.2,0.2,0.2,0.2,Neutral
2951,conclude methaneproducing back supporting,0.2,0.2,0.2,0.2,0.2,Neutral
2952,going best said rachel senior,0.2,0.2,0.2,0.2,0.2,Neutral
2953,making innovative raise clinical potential,0.2,0.2,0.2,0.2,0.2,Neutral
2954,there lot katharina,0.2,0.2,0.2,0.2,0.2,Neutral
2955,kapur currently working collecting improve,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2956,integrating optical existing,0.2,0.2,0.2,0.2,0.2,Neutral
2957,unique shakespeare,0.2,0.2,0.2,0.2,0.2,Neutral
2958,prevent overheating mobile,0.2,0.2,0.2,0.2,0.2,Neutral
2959,follows crazy lead,0.2,0.2,0.2,0.2,0.2,Neutral
2960,arrived happy,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2961,anonymized understand shop live,0.2,0.2,0.2,0.2,0.2,Neutral
2962,often find interminably boring,0.2,0.2,0.2,0.2,0.2,Neutral
2963,moral developing emotional dynamic social,0.099375,0.052813,0.045313,0.047188,0.045000,Happiness
2964,are fan puns good cheese,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2965,shows proved much predictive la,0.2,0.2,0.2,0.2,0.2,Neutral
2966,gauging irrigated,0.2,0.2,0.2,0.2,0.2,Neutral
2967,bend,0.2,0.2,0.2,0.2,0.2,Neutral
2968,find new verifying nuclear revealing secret,0.2,0.2,0.2,0.2,0.2,Neutral
2969,black combine repeatedly form bigger single,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2970,i live fine welcome good designed misnomer,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2971,take future supports promising new,0.2,0.2,0.2,0.2,0.2,Neutral
2972,hydroponic bringing fresh macgregor,0.2,0.2,0.2,0.2,0.2,Neutral
2973,several different help reduce fair well,0.2,0.2,0.2,0.2,0.2,Neutral
2974,nasa,0.2,0.2,0.2,0.2,0.2,Neutral
2975,minilab include necessary start,0.2,0.2,0.2,0.2,0.2,Neutral
2976,brewing earliest,0.2,0.2,0.2,0.2,0.2,Neutral
2977,infield single first inning mitsoftball senior,0.2,0.2,0.2,0.2,0.2,Neutral
2978,nasatess,0.2,0.2,0.2,0.2,0.2,Neutral
2979,amazing nasagoddard now lets go look new,0.2,0.2,0.2,0.2,0.2,Neutral
2980,go go,0.2,0.2,0.2,0.2,0.2,Neutral
2981,nasatess go internal,0.2,0.2,0.2,0.2,0.2,Neutral
2982,developed tessatmit spend scanning nearly entire,0.2,0.2,0.2,0.2,0.2,Neutral
2983,countdown launch nasakennedy set edt live,0.2,0.2,0.2,0.2,0.2,Neutral
2984,great launch fly nasatess small says,0.2,0.2,0.2,0.2,0.2,Neutral
2985,shown filled make sure make,0.2,0.2,0.2,0.2,0.2,Neutral
2986,endures strange nytimes,0.2,0.2,0.2,0.2,0.2,Neutral
2987,examines present early atmosphere better understand living,0.003955,0.001230,0.001328,0.001318,0.001094,Happiness
2988,new explains happens working reaches full,0.2,0.2,0.2,0.2,0.2,Neutral
2989,artificial antimicrobial help overcome drugresistant,0.2,0.2,0.2,0.2,0.2,Neutral
2990,scalable spools ultrathin,0.2,0.2,0.2,0.2,0.2,Neutral
2991,shed light universe,0.2,0.2,0.2,0.2,0.2,Neutral
2992,radical advanced visual cavs learn,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2993,looking little timeline break learn get unstuck based uni,5.000000,5.000000,5.000000,5.000000,5.000000,Happiness
2994,safe san,0.032188,0.007969,0.010625,0.008516,0.008047,Happiness
2995,just announced new tackling,0.2,0.2,0.2,0.2,0.2,Neutral
2996,finds helming,0.2,0.2,0.2,0.2,0.2,Neutral
2997,using caffeine create new,0.2,0.2,0.2,0.2,0.2,Neutral
2998,find ultrathin solid liquid instead cracking,0.2,0.2,0.2,0.2,0.2,Neutral
2999,launch standing conduct additional analysis,0.2,0.2,0.2,0.2,0.2,Neutral
3000,exoplanetseeking developed read,0.2,0.2,0.2,0.2,0.2,Neutral
3001,launching planethunting unique allow nearly entire,0.2,0.2,0.2,0.2,0.2,Neutral
3002,best running,0.2,0.2,0.2,0.2,0.2,Neutral
3003,optoelectronic reduce usage increasing,0.2,0.2,0.2,0.2,0.2,Neutral
3004,add watch earlier,0.000008,0.000005,0.000005,0.000005,0.000005,Happiness
3005,singalong mit lillie,0.2,0.2,0.2,0.2,0.2,Neutral
3006,human linked microfluidic replicate multiple,0.2,0.2,0.2,0.2,0.2,Neutral
3007,spotted great exhibit chalkboard funkhouser,0.2,0.2,0.2,0.2,0.2,Neutral
3008,kick,0.050313,0.073438,0.055625,0.047188,0.045625,Anger
3009,mentoring advanced entrepreneurship,0.2,0.2,0.2,0.2,0.2,Neutral
3010,perioperative prevent early metastatic postsurgical,0.2,0.2,0.2,0.2,0.2,Neutral
3011,gets jolt,0.2,0.2,0.2,0.2,0.2,Neutral
3012,poor less common commonly thought economic study,4.775625,4.747500,4.749062,4.749688,4.741250,Happiness
3013,boning perspectives developing,0.2,0.2,0.2,0.2,0.2,Neutral
3014,grilled cheese relax,0.2,0.2,0.2,0.2,0.2,Neutral
3015,underway welcome,0.2,0.2,0.2,0.2,0.2,Neutral
3016,developed discover nearby including least earthsized,0.2,0.2,0.2,0.2,0.2,Neutral
3017,become citizen,0.2,0.2,0.2,0.2,0.2,Neutral
3018,understanding microbial,0.2,0.2,0.2,0.2,0.2,Neutral
3019,changed i think revolutionary senior,0.2,0.2,0.2,0.2,0.2,Neutral
3020,say special,0.2,0.2,0.2,0.2,0.2,Neutral
3021,describes took make d neural model human,0.2,0.2,0.2,0.2,0.2,Neutral
3022,puppy oncampus puppy petting,0.530833,0.163333,0.157500,0.191667,0.154583,Happiness
3023,glowed crimson last drew faust outstanding,0.882000,0.265500,0.274500,0.258750,0.263250,Happiness
3024,stellar foster black,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
3025,machinelearning uses augment nasa crowdsourcing,0.2,0.2,0.2,0.2,0.2,Neutral
3026,including swaminathan emily tow selected usbr,0.2,0.2,0.2,0.2,0.2,Neutral
3027,great mits david wbur,0.2,0.2,0.2,0.2,0.2,Neutral
3028,multidisciplinary examine natural nuclear shaping,0.000198,0.000084,0.000090,0.000086,0.000082,Happiness
3029,merging wisdom traditional global modern multimedia featuring,0.2,0.2,0.2,0.2,0.2,Neutral
3030,happy became charter signed,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
3031,senior brings lifesaving,0.2,0.2,0.2,0.2,0.2,Neutral
3032,new common genetic suggests particular mvp likely,0.2,0.2,0.2,0.2,0.2,Neutral
3033,crew getting hyped see,0.2,0.2,0.2,0.2,0.2,Neutral
3034,new takes worldwide future trained,0.2,0.2,0.2,0.2,0.2,Neutral
3035,explore massachusetts social,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
3036,always seem extreme often obscure full new,0.2,0.2,0.2,0.2,0.2,Neutral
3037,enable sharper biological,0.2,0.2,0.2,0.2,0.2,Neutral
3038,large sulfites shallow set first biologica,0.2,0.2,0.2,0.2,0.2,Neutral
3039,point better nextgeneration,0.2,0.2,0.2,0.2,0.2,Neutral
3040,cutting kirigamistyle stretchy make heat wearable,0.004336,0.010977,0.011914,0.009961,0.009648,Fear
3041,were partial mit,0.2,0.2,0.2,0.2,0.2,Neutral
3042,essential start awesome,0.2,0.2,0.2,0.2,0.2,Neutral
3043,reviving little help robots tedacworth artaic,0.2,0.2,0.2,0.2,0.2,Neutral
3044,using fight,0.045000,0.115625,0.096562,0.086250,0.067187,Anger
3045,photonic comes,0.2,0.2,0.2,0.2,0.2,Neutral
3046,ellen newman experiences,0.2,0.2,0.2,0.2,0.2,Neutral
3047,devises new generate useful renewable,0.055469,0.019844,0.017812,0.018125,0.017500,Happiness
3048,told represent beginning gaddyg says latest,0.2,0.2,0.2,0.2,0.2,Neutral
3049,architecture shining vertiginous,0.2,0.2,0.2,0.2,0.2,Neutral
3050,determining timing,1.035000,0.890000,1.080000,0.975000,0.660000,Fear
3051,ai training recognize dynamic,0.2,0.2,0.2,0.2,0.2,Neutral
3052,transcribes speak silently jimmy,0.2,0.2,0.2,0.2,0.2,Neutral
3053,suggest black proportional stellar,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
3054,good,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
3055,radical advanced visual cavs learn,2.500000,2.500000,2.500000,2.500000,2.500000,Happiness
3056,learning dmlresearchhub mizukos recent,1.250000,1.250000,1.250000,1.250000,1.250000,Happiness
3057,wishing traveling sunny see,0.124219,0.039531,0.051094,0.045781,0.034687,Happiness
3058,selfdriving even bad avoid,0.2,0.2,0.2,0.2,0.2,Neutral
3059,ever truly studied wild child first crucial,2.055000,0.645000,0.785000,0.750000,0.575000,Happiness
3060,selfhealing protect,0.2,0.2,0.2,0.2,0.2,Neutral
3061,novel administrative bertschinger,0.2,0.2,0.2,0.2,0.2,Neutral
3062,made enable closer aquatic,0.2,0.2,0.2,0.2,0.2,Neutral
3063,awardwinning speak investiture doctoral,0.000005,0.000003,0.000005,0.000003,0.000003,Happiness
3064,mitspawned small mean big,0.2,0.2,0.2,0.2,0.2,Neutral
3065,detects dangerously low white,0.059688,0.054062,0.081719,0.057031,0.043594,Fear
3066,there lot katharina,0.2,0.2,0.2,0.2,0.2,Neutral
3067,cohosted cambridge brings together academic,0.2,0.2,0.2,0.2,0.2,Neutral
3068,oldest tones lillie,0.2,0.2,0.2,0.2,0.2,Neutral
3069,blue,2.417187,2.455000,2.455625,2.413750,2.460000,Disgust
3070,designed microfluidic engineered allowing,0.2,0.2,0.2,0.2,0.2,Neutral
3071,take,0.2,0.2,0.2,0.2,0.2,Neutral
3072,kate opening grand summit,0.2,0.2,0.2,0.2,0.2,Neutral
3073,prevent overheating mobile,0.2,0.2,0.2,0.2,0.2,Neutral
3074,ideally simulate large complicated reliably cheaply quickly understand,0.2,0.2,0.2,0.2,0.2,Neutral
3075,computational solve selfdriving,0.2,0.2,0.2,0.2,0.2,Neutral
3076,greater gathered build personalized assistive,0.000798,0.000547,0.000547,0.000549,0.000486,Happiness
3077,new laboratory principles chem specifically stu,0.2,0.2,0.2,0.2,0.2,Neutral
3078,sprouting,0.2,0.2,0.2,0.2,0.2,Neutral
3079,telescope distant,0.2,0.2,0.2,0.2,0.2,Neutral
3080,finds primarily responsible misleading,0.2,0.2,0.2,0.2,0.2,Neutral
3081,comparing yeast genewei lalanne demonstrated evolutionary,0.2,0.2,0.2,0.2,0.2,Neutral
3082,still flux learned past weigh,0.625000,0.625000,0.625000,0.625000,0.625000,Happiness
3083,gives new understanding,0.2,0.2,0.2,0.2,0.2,Neutral
3084,is making less happy less free less connected,4.999992,4.999998,4.999997,4.999998,4.999998,Anger
3085,measuring,0.2,0.2,0.2,0.2,0.2,Neutral
3086,aesthetics,0.2,0.2,0.2,0.2,0.2,Neutral
3087,play getting know,0.2,0.2,0.2,0.2,0.2,Neutral
3088,did hear open save early,0.000862,0.000300,0.000361,0.000325,0.000251,Happiness
3089,whitehead put structural named acts,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
3090,pulling,0.2,0.2,0.2,0.2,0.2,Neutral
3091,reimagining rethinking,0.2,0.2,0.2,0.2,0.2,Neutral
3092,report first cuore neutrino,0.2,0.2,0.2,0.2,0.2,Neutral
3093,senior chun understands bringing new,0.2,0.2,0.2,0.2,0.2,Neutral
3094,recommends martin great resource,0.2,0.2,0.2,0.2,0.2,Neutral
3095,paperfolding better,0.2,0.2,0.2,0.2,0.2,Neutral
3096,special,0.2,0.2,0.2,0.2,0.2,Neutral
3097,excited newest planetseeking launching next,0.2,0.2,0.2,0.2,0.2,Neutral
3098,think be meet mit,0.2,0.2,0.2,0.2,0.2,Neutral
